Customer ID,Membership Start Date,Transaction Date,Payment Type,Revenue
355361,2018-11-08,2019-02-08,Monthly Fee,26.5
355361,2018-11-08,2019-03-08,Monthly Fee,26.5
355361,2018-11-08,2019-04-08,Monthly Fee,26.5
355361,2018-11-08,2019-05-08,Monthly Fee,26.5
355379,2018-11-08,2018-11-07,Annual Fee,537.6
355379,2018-11-08,2018-11-07,Monthly Fee,26.5
355379,2018-11-08,2018-12-08,Monthly Fee,26.5
355381,2018-11-08,2018-11-07,Annual Fee,277.1
355381,2018-11-08,2018-11-07,Monthly Fee,26.5
355381,2018-11-08,2018-12-08,Monthly Fee,26.5
355381,2018-11-08,2019-01-08,Monthly Fee,26.5
355381,2018-11-08,2019-02-08,Monthly Fee,26.5
355381,2018-11-08,2019-03-08,Monthly Fee,26.5
355381,2018-11-08,2019-04-08,Monthly Fee,26.5
355381,2018-11-08,2019-05-08,Monthly Fee,26.5
354596,2018-11-07,2018-11-06,Annual Fee,524.9
354596,2018-11-07,2018-11-06,Monthly Fee,26.5
354596,2018-11-07,2018-12-07,Monthly Fee,26.5
354596,2018-11-07,2019-01-07,Monthly Fee,26.5
354596,2018-11-07,2019-02-07,Monthly Fee,26.5
354596,2018-11-07,2019-03-07,Monthly Fee,26.5
354596,2018-11-07,2019-04-08,Monthly Fee,26.5
354596,2018-11-07,2019-05-07,Monthly Fee,26.5
354602,2018-11-07,2018-11-06,Annual Fee,382.9
354602,2018-11-07,2018-11-06,Monthly Fee,26.5
354602,2018-11-07,2018-12-07,Monthly Fee,26.5
354603,2018-11-07,2018-11-06,Annual Fee,331.9
354603,2018-11-07,2018-11-06,Monthly Fee,26.5
354603,2018-11-07,2018-12-07,Monthly Fee,26.5
354603,2018-11-07,2019-01-07,Monthly Fee,26.5
354603,2018-11-07,2019-02-07,Monthly Fee,26.5
354603,2018-11-07,2019-03-07,Monthly Fee,26.5
354603,2018-11-07,2019-04-07,Monthly Fee,26.5
354603,2018-11-07,2019-05-07,Monthly Fee,26.5
354604,2018-11-07,2018-11-06,Annual Fee,241.8
354604,2018-11-07,2018-11-06,Monthly Fee,26.5
354607,2018-11-07,2018-11-06,Annual Fee,509.2
354607,2018-11-07,2018-11-06,Monthly Fee,26.5
354614,2018-11-07,2018-11-06,Annual Fee,422.0
354614,2018-11-07,2018-11-06,Monthly Fee,26.5
354614,2018-11-07,2018-12-07,Monthly Fee,26.5
354614,2018-11-07,2019-01-07,Monthly Fee,26.5
354614,2018-11-07,2019-02-07,Monthly Fee,26.5
354662,2018-11-07,2018-11-06,Annual Fee,2259.9
354662,2018-11-07,2018-11-06,Monthly Fee,26.5
354662,2018-11-07,2018-12-07,Monthly Fee,26.5
354662,2018-11-07,2019-01-07,Monthly Fee,26.5
354662,2018-11-07,2019-02-07,Monthly Fee,26.5
354667,2018-11-07,2018-11-06,Annual Fee,748.8
354667,2018-11-07,2018-11-06,Monthly Fee,26.5
354667,2018-11-07,2018-12-07,Monthly Fee,26.5
354667,2018-11-07,2019-01-07,Monthly Fee,26.5
354667,2018-11-07,2019-02-07,Monthly Fee,26.5
354667,2018-11-07,2019-03-07,Monthly Fee,26.5
354693,2018-11-07,2018-11-06,Annual Fee,784.4
354693,2018-11-07,2018-11-06,Monthly Fee,26.5
354695,2018-11-07,2018-11-06,Annual Fee,457.8
354695,2018-11-07,2018-11-06,Monthly Fee,26.5
354707,2018-11-07,2018-11-06,Annual Fee,323.6
354707,2018-11-07,2018-11-06,Monthly Fee,26.5
354707,2018-11-07,2018-12-27,Monthly Fee,26.5
354709,2018-11-07,2018-11-06,Annual Fee,759.1
354709,2018-11-07,2018-11-06,Monthly Fee,26.5
354709,2018-11-07,2018-12-07,Monthly Fee,26.5
354709,2018-11-07,2019-01-07,Monthly Fee,26.5
354709,2018-11-07,2019-02-07,Monthly Fee,26.5
354709,2018-11-07,2019-03-07,Monthly Fee,26.5
354709,2018-11-07,2019-04-07,Monthly Fee,26.5
354709,2018-11-07,2019-05-07,Monthly Fee,26.5
354716,2018-11-07,2018-11-06,Annual Fee,508.5
354716,2018-11-07,2018-11-06,Monthly Fee,26.5
354726,2018-11-07,2018-11-06,Annual Fee,1400.6
354726,2018-11-07,2018-11-06,Monthly Fee,26.5
354726,2018-11-07,2018-12-07,Monthly Fee,26.5
354740,2018-11-07,2018-11-06,Annual Fee,579.6
354740,2018-11-07,2018-11-06,Monthly Fee,26.5
354740,2018-11-07,2018-12-07,Monthly Fee,26.5
354740,2018-11-07,2019-01-07,Monthly Fee,26.5
354753,2018-11-07,2018-11-06,Annual Fee,382.9
354753,2018-11-07,2018-11-06,Monthly Fee,26.5
354753,2018-11-07,2018-12-07,Monthly Fee,26.5
354774,2018-11-07,2018-11-06,Annual Fee,285.9
354774,2018-11-07,2018-11-06,Monthly Fee,26.5
354774,2018-11-07,2018-12-07,Monthly Fee,26.5
354774,2018-11-07,2019-01-07,Monthly Fee,26.5
354774,2018-11-07,2019-02-07,Monthly Fee,26.5
354774,2018-11-07,2019-03-07,Monthly Fee,26.5
354774,2018-11-07,2019-04-07,Monthly Fee,26.5
354774,2018-11-07,2019-05-13,Monthly Fee,26.5
354780,2018-11-07,2018-11-06,Annual Fee,382.9
354780,2018-11-07,2018-11-06,Monthly Fee,26.5
354783,2018-11-07,2018-11-06,Annual Fee,382.9
354783,2018-11-07,2018-11-06,Monthly Fee,26.5
354783,2018-11-07,2018-12-07,Monthly Fee,26.5
354783,2018-11-07,2019-01-07,Monthly Fee,26.5
354818,2018-11-07,2018-11-06,Annual Fee,509.2
354818,2018-11-07,2018-11-06,Monthly Fee,26.5
354818,2018-11-07,2018-12-07,Monthly Fee,26.5
354818,2018-11-07,2019-01-07,Monthly Fee,26.5
354818,2018-11-07,2019-02-07,Monthly Fee,26.5
354818,2018-11-07,2019-03-07,Monthly Fee,26.5
354818,2018-11-07,2019-04-07,Monthly Fee,26.5
354877,2018-11-07,2018-11-06,Annual Fee,561.1
354877,2018-11-07,2018-11-06,Monthly Fee,26.5
354883,2018-11-07,2018-11-06,Annual Fee,382.9
354883,2018-11-07,2018-11-06,Monthly Fee,26.5
354883,2018-11-07,2018-12-07,Monthly Fee,26.5
354883,2018-11-07,2019-01-07,Monthly Fee,26.5
354883,2018-11-07,2019-02-07,Monthly Fee,26.5
354900,2018-11-07,2018-11-06,Annual Fee,237.1
354900,2018-11-07,2018-11-06,Monthly Fee,26.5
354903,2018-11-07,2018-11-06,Annual Fee,406.2
354903,2018-11-07,2018-11-06,Monthly Fee,26.5
354903,2018-11-07,2018-12-07,Monthly Fee,26.5
354903,2018-11-07,2019-01-07,Monthly Fee,26.5
354920,2018-11-07,2018-11-06,Annual Fee,2018.0
354920,2018-11-07,2018-11-06,Monthly Fee,26.5
354920,2018-11-07,2018-12-07,Monthly Fee,26.5
354920,2018-11-07,2019-01-07,Monthly Fee,26.5
354945,2018-11-07,2018-11-06,Annual Fee,668.1
354945,2018-11-07,2018-11-06,Monthly Fee,26.5
354945,2018-11-07,2018-12-07,Monthly Fee,26.5
354947,2018-11-07,2018-11-06,Annual Fee,382.9
354947,2018-11-07,2018-11-06,Monthly Fee,26.5
354947,2018-11-07,2018-12-07,Monthly Fee,26.5
354947,2018-11-07,2019-01-07,Monthly Fee,26.5
354947,2018-11-07,2019-02-07,Monthly Fee,26.5
354947,2018-11-07,2019-03-07,Monthly Fee,26.5
354953,2018-11-07,2018-11-06,Annual Fee,241.8
354953,2018-11-07,2018-11-06,Monthly Fee,26.5
354957,2018-11-07,2018-11-06,Annual Fee,331.9
354957,2018-11-07,2018-11-06,Monthly Fee,26.5
354957,2018-11-07,2018-12-07,Monthly Fee,26.5
354957,2018-11-07,2019-01-07,Monthly Fee,26.5
354957,2018-11-07,2019-02-07,Monthly Fee,26.5
354971,2018-11-07,2018-11-06,Annual Fee,237.1
354971,2018-11-07,2018-11-06,Monthly Fee,26.5
354064,2018-11-06,2018-11-05,Annual Fee,760.4
354064,2018-11-06,2018-11-05,Monthly Fee,26.5
354064,2018-11-06,2018-12-06,Monthly Fee,26.5
354064,2018-11-06,2019-01-06,Monthly Fee,26.5
354064,2018-11-06,2019-02-06,Monthly Fee,26.5
354064,2018-11-06,2019-03-12,Monthly Fee,26.5
354101,2018-11-06,2018-11-05,Annual Fee,1418.9
354101,2018-11-06,2018-11-05,Monthly Fee,26.5
354106,2018-11-06,2018-11-05,Annual Fee,269.9
354106,2018-11-06,2018-11-05,Monthly Fee,26.5
354124,2018-11-06,2018-11-05,Annual Fee,1595.3
354124,2018-11-06,2018-11-05,Monthly Fee,26.5
354124,2018-11-06,2018-12-06,Monthly Fee,26.5
354125,2018-11-06,2018-11-05,Annual Fee,382.9
354125,2018-11-06,2018-11-05,Monthly Fee,26.5
354171,2018-11-06,2018-11-05,Annual Fee,748.8
354171,2018-11-06,2018-11-05,Monthly Fee,26.5
354171,2018-11-06,2018-12-06,Monthly Fee,26.5
354171,2018-11-06,2019-01-06,Monthly Fee,26.5
354171,2018-11-06,2019-02-06,Monthly Fee,26.5
354171,2018-11-06,2019-03-06,Monthly Fee,26.5
354171,2018-11-06,2019-04-06,Monthly Fee,26.5
354171,2018-11-06,2019-05-06,Monthly Fee,26.5
354180,2018-11-06,2018-11-05,Annual Fee,422.0
354180,2018-11-06,2018-11-05,Monthly Fee,26.5
354180,2018-11-06,2018-12-06,Monthly Fee,26.5
354180,2018-11-06,2019-01-06,Monthly Fee,26.5
354204,2018-11-06,2018-11-05,Annual Fee,555.4
354204,2018-11-06,2018-11-05,Monthly Fee,26.5
354204,2018-11-06,2018-12-06,Monthly Fee,26.5
354204,2018-11-06,2019-01-06,Monthly Fee,26.5
354204,2018-11-06,2019-02-06,Monthly Fee,26.5
354204,2018-11-06,2019-03-06,Monthly Fee,26.5
354204,2018-11-06,2019-04-06,Monthly Fee,26.5
354204,2018-11-06,2019-05-06,Monthly Fee,26.5
354233,2018-11-06,2018-11-05,Annual Fee,949.7
354233,2018-11-06,2018-11-05,Monthly Fee,26.5
354233,2018-11-06,2018-12-06,Monthly Fee,26.5
354233,2018-11-06,2019-01-06,Monthly Fee,26.5
354233,2018-11-06,2019-02-06,Monthly Fee,26.5
354233,2018-11-06,2019-03-06,Monthly Fee,26.5
354233,2018-11-06,2019-04-06,Monthly Fee,26.5
354233,2018-11-06,2019-05-06,Monthly Fee,26.5
354251,2018-11-06,2018-11-05,Annual Fee,2825.1
354251,2018-11-06,2018-11-05,Monthly Fee,26.5
354293,2018-11-06,2018-11-05,Annual Fee,878.6
354293,2018-11-06,2018-11-05,Monthly Fee,26.5
354313,2018-11-06,2018-11-05,Annual Fee,660.9
354313,2018-11-06,2018-11-05,Monthly Fee,26.5
354333,2018-11-06,2018-11-05,Annual Fee,599.9
354333,2018-11-06,2018-11-05,Monthly Fee,26.5
354333,2018-11-06,2018-12-06,Monthly Fee,26.5
354333,2018-11-06,2019-01-06,Monthly Fee,26.5
354333,2018-11-06,2019-02-06,Monthly Fee,26.5
354333,2018-11-06,2019-03-06,Monthly Fee,26.5
354333,2018-11-06,2019-04-06,Monthly Fee,26.5
354334,2018-11-06,2018-11-05,Annual Fee,382.9
354334,2018-11-06,2018-11-05,Monthly Fee,26.5
354334,2018-11-06,2018-12-06,Monthly Fee,26.5
354334,2018-11-06,2019-01-06,Monthly Fee,26.5
354334,2018-11-06,2019-02-06,Monthly Fee,26.5
354334,2018-11-06,2019-03-06,Monthly Fee,26.5
354334,2018-11-06,2019-04-06,Monthly Fee,26.5
354334,2018-11-06,2019-05-06,Monthly Fee,26.5
354357,2018-11-06,2018-11-05,Annual Fee,331.9
354357,2018-11-06,2018-11-05,Monthly Fee,26.5
354357,2018-11-06,2018-12-06,Monthly Fee,26.5
354357,2018-11-06,2019-01-06,Monthly Fee,26.5
354357,2018-11-06,2019-02-06,Monthly Fee,26.5
354357,2018-11-06,2019-03-06,Monthly Fee,26.5
354357,2018-11-06,2019-04-06,Monthly Fee,26.5
354357,2018-11-06,2019-05-06,Monthly Fee,26.5
354368,2018-11-06,2018-11-05,Annual Fee,2074.3
354368,2018-11-06,2018-11-05,Monthly Fee,26.5
354369,2018-11-06,2018-11-05,Annual Fee,1936.5
354369,2018-11-06,2018-11-05,Monthly Fee,26.5
354386,2018-11-06,2018-11-05,Annual Fee,331.9
354386,2018-11-06,2018-11-05,Monthly Fee,26.5
354386,2018-11-06,2018-12-06,Monthly Fee,26.5
354386,2018-11-06,2019-01-25,Monthly Fee,26.5
354386,2018-11-06,2019-02-08,Monthly Fee,26.5
354394,2018-11-06,2018-11-05,Annual Fee,494.9
354394,2018-11-06,2018-11-05,Monthly Fee,26.5
354394,2018-11-06,2018-12-06,Monthly Fee,26.5
354394,2018-11-06,2019-01-06,Monthly Fee,26.5
354394,2018-11-06,2019-02-08,Monthly Fee,26.5
354394,2018-11-06,2019-03-06,Monthly Fee,26.5
354394,2018-11-06,2019-04-06,Monthly Fee,26.5
354397,2018-11-06,2018-11-05,Annual Fee,748.8
354397,2018-11-06,2018-11-05,Monthly Fee,26.5
354397,2018-11-06,2018-12-06,Monthly Fee,26.5
354417,2018-11-06,2018-11-05,Annual Fee,929.0
354417,2018-11-06,2018-11-05,Monthly Fee,26.5
354455,2018-11-06,2018-11-05,Annual Fee,277.1
354455,2018-11-06,2018-11-05,Monthly Fee,26.5
354455,2018-11-06,2018-12-14,Monthly Fee,26.5
354455,2018-11-06,2019-01-14,Monthly Fee,26.5
354455,2018-11-06,2019-02-17,Monthly Fee,26.5
354455,2018-11-06,2019-03-17,Monthly Fee,26.5
354455,2018-11-06,2019-04-15,Monthly Fee,26.5
354455,2018-11-06,2019-05-06,Monthly Fee,26.5
354499,2018-11-06,2018-11-05,Annual Fee,650.0
354499,2018-11-06,2018-11-05,Monthly Fee,26.5
354521,2018-11-06,2018-11-05,Annual Fee,581.6
354521,2018-11-06,2018-11-05,Monthly Fee,26.5
354521,2018-11-06,2018-12-06,Monthly Fee,26.5
354528,2018-11-06,2018-11-05,Annual Fee,311.8
354528,2018-11-06,2018-11-05,Monthly Fee,26.5
354528,2018-11-06,2018-12-06,Monthly Fee,26.5
354535,2018-11-06,2018-11-05,Annual Fee,365.0
354535,2018-11-06,2018-11-05,Monthly Fee,26.5
354535,2018-11-06,2018-12-06,Monthly Fee,26.5
354535,2018-11-06,2019-01-06,Monthly Fee,26.5
354535,2018-11-06,2019-02-06,Monthly Fee,26.5
353705,2018-11-05,2018-11-03,Annual Fee,500.3
353705,2018-11-05,2018-11-03,Monthly Fee,26.5
353705,2018-11-05,2018-12-05,Monthly Fee,26.5
353705,2018-11-05,2019-01-05,Monthly Fee,26.5
353705,2018-11-05,2019-02-05,Monthly Fee,26.5
353705,2018-11-05,2019-03-05,Monthly Fee,26.5
353705,2018-11-05,2019-04-05,Monthly Fee,26.5
353705,2018-11-05,2019-05-05,Monthly Fee,26.5
353912,2018-11-05,2018-11-04,Annual Fee,891.7
353912,2018-11-05,2018-11-04,Monthly Fee,26.5
353919,2018-11-05,2018-11-04,Annual Fee,1400.6
353919,2018-11-05,2018-11-04,Monthly Fee,26.5
353919,2018-11-05,2018-12-05,Monthly Fee,26.5
353919,2018-11-05,2019-01-05,Monthly Fee,26.5
353919,2018-11-05,2019-02-05,Monthly Fee,26.5
353919,2018-11-05,2019-03-05,Monthly Fee,26.5
353919,2018-11-05,2019-04-05,Monthly Fee,26.5
353919,2018-11-05,2019-05-05,Monthly Fee,26.5
353946,2018-11-05,2018-11-04,Annual Fee,482.6
353946,2018-11-05,2018-11-04,Monthly Fee,26.5
353960,2018-11-05,2018-11-04,Annual Fee,241.8
353960,2018-11-05,2018-11-04,Monthly Fee,26.5
353960,2018-11-05,2018-12-05,Monthly Fee,26.5
353960,2018-11-05,2019-01-05,Monthly Fee,26.5
353657,2018-11-04,2018-11-03,Annual Fee,805.9
353657,2018-11-04,2018-11-03,Monthly Fee,26.5
353657,2018-11-04,2018-12-04,Monthly Fee,26.5
353745,2018-11-04,2018-11-03,Annual Fee,508.5
353745,2018-11-04,2018-11-03,Monthly Fee,26.5
353767,2018-11-04,2018-11-03,Annual Fee,388.5
353767,2018-11-04,2018-11-03,Monthly Fee,26.5
353767,2018-11-04,2018-12-04,Monthly Fee,26.5
353767,2018-11-04,2019-01-04,Monthly Fee,26.5
353768,2018-11-04,2018-11-03,Annual Fee,1987.4
353768,2018-11-04,2018-11-03,Monthly Fee,26.5
353768,2018-11-04,2018-12-04,Monthly Fee,26.5
353768,2018-11-04,2019-01-04,Monthly Fee,26.5
353768,2018-11-04,2019-02-04,Monthly Fee,26.5
353776,2018-11-04,2018-11-03,Annual Fee,489.1
353776,2018-11-04,2018-11-03,Monthly Fee,26.5
353776,2018-11-04,2018-12-04,Monthly Fee,26.5
353782,2018-11-04,2018-11-03,Annual Fee,331.9
353782,2018-11-04,2018-11-03,Monthly Fee,26.5
353782,2018-11-04,2018-12-04,Monthly Fee,26.5
353782,2018-11-04,2019-01-04,Monthly Fee,26.5
353810,2018-11-04,2018-11-03,Annual Fee,388.1
353810,2018-11-04,2018-11-03,Monthly Fee,26.5
353810,2018-11-04,2018-12-04,Monthly Fee,26.5
353834,2018-11-04,2018-11-03,Annual Fee,949.7
353834,2018-11-04,2018-11-03,Monthly Fee,26.5
353837,2018-11-04,2018-11-03,Annual Fee,382.9
353837,2018-11-04,2018-11-03,Monthly Fee,26.5
353837,2018-11-04,2018-12-04,Monthly Fee,26.5
353837,2018-11-04,2019-01-04,Monthly Fee,26.5
353837,2018-11-04,2019-02-04,Monthly Fee,26.5
355186,2018-11-04,2018-11-07,Annual Fee,304.1
355186,2018-11-04,2018-11-07,Monthly Fee,26.5
355186,2018-11-04,2018-12-04,Monthly Fee,26.5
355186,2018-11-04,2019-01-04,Monthly Fee,26.5
355186,2018-11-04,2019-02-04,Monthly Fee,26.5
355186,2018-11-04,2019-03-04,Monthly Fee,26.5
355186,2018-11-04,2019-04-04,Monthly Fee,26.5
355186,2018-11-04,2019-05-04,Monthly Fee,26.5
352998,2018-11-03,2018-11-02,Annual Fee,949.7
352998,2018-11-03,2018-11-02,Monthly Fee,26.5
353006,2018-11-03,2018-11-02,Annual Fee,949.7
353006,2018-11-03,2018-11-02,Monthly Fee,26.5
353006,2018-11-03,2018-12-03,Monthly Fee,26.5
353015,2018-11-03,2018-11-02,Annual Fee,537.6
353015,2018-11-03,2018-11-02,Monthly Fee,26.5
353015,2018-11-03,2018-12-03,Monthly Fee,26.5
353015,2018-11-03,2019-01-03,Monthly Fee,26.5
353015,2018-11-03,2019-02-03,Monthly Fee,26.5
353015,2018-11-03,2019-03-07,Monthly Fee,26.5
353015,2018-11-03,2019-04-03,Monthly Fee,26.5
353038,2018-11-03,2018-11-02,Annual Fee,500.3
353038,2018-11-03,2018-11-02,Monthly Fee,26.5
353038,2018-11-03,2018-12-03,Monthly Fee,26.5
353038,2018-11-03,2019-01-03,Monthly Fee,26.5
353038,2018-11-03,2019-02-03,Monthly Fee,26.5
353038,2018-11-03,2019-03-03,Monthly Fee,26.5
353038,2018-11-03,2019-04-03,Monthly Fee,26.5
353038,2018-11-03,2019-05-03,Monthly Fee,26.5
353043,2018-11-03,2018-11-02,Annual Fee,894.9
353043,2018-11-03,2018-11-02,Monthly Fee,26.5
353043,2018-11-03,2018-12-03,Monthly Fee,26.5
353043,2018-11-03,2019-01-03,Monthly Fee,26.5
353043,2018-11-03,2019-02-03,Monthly Fee,26.5
353043,2018-11-03,2019-03-03,Monthly Fee,26.5
353043,2018-11-03,2019-04-03,Monthly Fee,26.5
353043,2018-11-03,2019-05-03,Monthly Fee,26.5
353058,2018-11-03,2018-11-02,Annual Fee,748.8
353058,2018-11-03,2018-11-02,Monthly Fee,26.5
353058,2018-11-03,2018-12-03,Monthly Fee,26.5
353058,2018-11-03,2019-01-03,Monthly Fee,26.5
353103,2018-11-03,2018-11-02,Annual Fee,3265.9
353103,2018-11-03,2018-11-02,Monthly Fee,26.5
353105,2018-11-03,2018-11-02,Annual Fee,633.7
353105,2018-11-03,2018-11-02,Monthly Fee,26.5
353105,2018-11-03,2018-12-03,Monthly Fee,26.5
353105,2018-11-03,2019-01-03,Monthly Fee,26.5
353123,2018-11-03,2018-11-02,Annual Fee,1096.8
353123,2018-11-03,2018-11-02,Monthly Fee,26.5
353123,2018-11-03,2018-12-03,Monthly Fee,26.5
353123,2018-11-03,2019-01-03,Monthly Fee,26.5
353123,2018-11-03,2019-02-03,Monthly Fee,26.5
353123,2018-11-03,2019-03-03,Monthly Fee,26.5
353138,2018-11-03,2018-11-02,Annual Fee,894.9
353138,2018-11-03,2018-11-02,Monthly Fee,26.5
353138,2018-11-03,2018-12-03,Monthly Fee,26.5
353138,2018-11-03,2019-01-03,Monthly Fee,26.5
353138,2018-11-03,2019-02-03,Monthly Fee,26.5
353138,2018-11-03,2019-03-03,Monthly Fee,26.5
353138,2018-11-03,2019-04-03,Monthly Fee,26.5
353138,2018-11-03,2019-05-03,Monthly Fee,26.5
353139,2018-11-03,2018-11-02,Annual Fee,277.1
353139,2018-11-03,2018-11-02,Monthly Fee,26.5
353139,2018-11-03,2018-12-03,Monthly Fee,26.5
353139,2018-11-03,2019-01-03,Monthly Fee,26.5
353139,2018-11-03,2019-02-03,Monthly Fee,26.5
353139,2018-11-03,2019-03-06,Monthly Fee,26.5
353139,2018-11-03,2019-04-03,Monthly Fee,26.5
353181,2018-11-03,2018-11-02,Annual Fee,331.9
353181,2018-11-03,2018-11-02,Monthly Fee,26.5
353181,2018-11-03,2018-12-03,Monthly Fee,26.5
353181,2018-11-03,2019-01-03,Monthly Fee,26.5
353181,2018-11-03,2019-02-03,Monthly Fee,26.5
353181,2018-11-03,2019-03-03,Monthly Fee,26.5
353181,2018-11-03,2019-04-03,Monthly Fee,26.5
353181,2018-11-03,2019-05-03,Monthly Fee,26.5
353182,2018-11-03,2018-11-02,Annual Fee,1079.1
353182,2018-11-03,2018-11-02,Monthly Fee,26.5
353182,2018-11-03,2018-12-03,Monthly Fee,26.5
353182,2018-11-03,2019-01-03,Monthly Fee,26.5
353182,2018-11-03,2019-02-03,Monthly Fee,26.5
353182,2018-11-03,2019-03-03,Monthly Fee,26.5
353182,2018-11-03,2019-04-04,Monthly Fee,26.5
353182,2018-11-03,2019-05-03,Monthly Fee,26.5
353184,2018-11-03,2018-11-02,Annual Fee,382.9
353184,2018-11-03,2018-11-02,Monthly Fee,26.5
353184,2018-11-03,2018-12-03,Monthly Fee,26.5
353184,2018-11-03,2019-01-03,Monthly Fee,26.5
353184,2018-11-03,2019-02-03,Monthly Fee,26.5
353184,2018-11-03,2019-03-03,Monthly Fee,26.5
353184,2018-11-03,2019-04-03,Monthly Fee,26.5
353184,2018-11-03,2019-05-03,Monthly Fee,26.5
353199,2018-11-03,2018-11-02,Annual Fee,237.1
353199,2018-11-03,2018-11-02,Monthly Fee,26.5
353199,2018-11-03,2018-12-03,Monthly Fee,26.5
353199,2018-11-03,2019-01-03,Monthly Fee,26.5
353199,2018-11-03,2019-02-03,Monthly Fee,26.5
353199,2018-11-03,2019-03-03,Monthly Fee,26.5
353199,2018-11-03,2019-04-03,Monthly Fee,26.5
353199,2018-11-03,2019-05-03,Monthly Fee,26.5
353202,2018-11-03,2018-11-02,Annual Fee,508.5
353202,2018-11-03,2018-11-02,Monthly Fee,26.5
353202,2018-11-03,2018-12-03,Monthly Fee,26.5
353202,2018-11-03,2019-01-03,Monthly Fee,26.5
353202,2018-11-03,2019-02-03,Monthly Fee,26.5
353202,2018-11-03,2019-03-03,Monthly Fee,26.5
353202,2018-11-03,2019-04-03,Monthly Fee,26.5
353202,2018-11-03,2019-05-03,Monthly Fee,26.5
353224,2018-11-03,2018-11-02,Annual Fee,242.6
353224,2018-11-03,2018-11-02,Monthly Fee,26.5
353224,2018-11-03,2018-12-03,Monthly Fee,26.5
353224,2018-11-03,2019-01-03,Monthly Fee,26.5
353249,2018-11-03,2018-11-02,Annual Fee,949.7
353249,2018-11-03,2018-11-02,Monthly Fee,26.5
353249,2018-11-03,2018-12-03,Monthly Fee,26.5
353249,2018-11-03,2019-01-03,Monthly Fee,26.5
353249,2018-11-03,2019-02-03,Monthly Fee,26.5
353249,2018-11-03,2019-03-03,Monthly Fee,26.5
353262,2018-11-03,2018-11-02,Annual Fee,382.9
353262,2018-11-03,2018-11-02,Monthly Fee,26.5
353264,2018-11-03,2018-11-02,Annual Fee,237.1
353264,2018-11-03,2018-11-02,Monthly Fee,26.5
353264,2018-11-03,2018-12-03,Monthly Fee,26.5
353264,2018-11-03,2019-01-03,Monthly Fee,26.5
353264,2018-11-03,2019-02-03,Monthly Fee,26.5
353264,2018-11-03,2019-03-03,Monthly Fee,26.5
353264,2018-11-03,2019-04-03,Monthly Fee,26.5
353264,2018-11-03,2019-05-03,Monthly Fee,26.5
353268,2018-11-03,2018-11-02,Annual Fee,487.3
353268,2018-11-03,2018-11-02,Monthly Fee,26.5
353268,2018-11-03,2018-12-03,Monthly Fee,26.5
353268,2018-11-03,2019-01-03,Monthly Fee,26.5
353268,2018-11-03,2019-02-03,Monthly Fee,26.5
353268,2018-11-03,2019-03-04,Monthly Fee,26.5
353268,2018-11-03,2019-04-03,Monthly Fee,26.5
353268,2018-11-03,2019-05-03,Monthly Fee,26.5
353303,2018-11-03,2018-11-02,Annual Fee,3261.9
353303,2018-11-03,2018-11-02,Monthly Fee,26.5
353303,2018-11-03,2018-12-03,Monthly Fee,26.5
353303,2018-11-03,2019-01-03,Monthly Fee,26.5
353303,2018-11-03,2019-02-03,Monthly Fee,26.5
353303,2018-11-03,2019-03-03,Monthly Fee,26.5
353303,2018-11-03,2019-04-03,Monthly Fee,26.5
353303,2018-11-03,2019-05-03,Monthly Fee,26.5
353309,2018-11-03,2018-11-02,Annual Fee,482.6
353309,2018-11-03,2018-11-02,Monthly Fee,26.5
353309,2018-11-03,2018-12-03,Monthly Fee,26.5
353309,2018-11-03,2019-02-01,Monthly Fee,26.5
353309,2018-11-03,2019-02-03,Monthly Fee,26.5
353328,2018-11-03,2018-11-02,Annual Fee,388.1
353328,2018-11-03,2018-11-02,Monthly Fee,26.5
353348,2018-11-03,2018-11-02,Annual Fee,760.4
353348,2018-11-03,2018-11-02,Monthly Fee,26.5
353367,2018-11-03,2018-11-02,Annual Fee,285.9
353367,2018-11-03,2018-11-02,Monthly Fee,26.5
353367,2018-11-03,2018-12-03,Monthly Fee,26.5
353373,2018-11-03,2018-11-02,Annual Fee,1000.7
353373,2018-11-03,2018-11-02,Monthly Fee,26.5
353373,2018-11-03,2018-12-03,Monthly Fee,26.5
353373,2018-11-03,2019-01-14,Monthly Fee,26.5
353373,2018-11-03,2019-02-03,Monthly Fee,26.5
353373,2018-11-03,2019-03-18,Monthly Fee,26.5
353373,2018-11-03,2019-04-08,Monthly Fee,26.5
353373,2018-11-03,2019-05-03,Monthly Fee,26.5
353376,2018-11-03,2018-11-02,Annual Fee,524.9
353376,2018-11-03,2018-11-02,Monthly Fee,26.5
353376,2018-11-03,2018-12-03,Monthly Fee,26.5
353376,2018-11-03,2019-01-03,Monthly Fee,26.5
